item_id,name,description,functionDes
61015,人参果,改变人体结构的灵丹。,右键点击使用：使用后返回2点已分配的身法点。
61016,人参果,改变人体结构的灵丹。,右键点击使用：使用后返回2点已分配的魔力点。
61026,命中资质丹,"能提高召唤兽功力的仙丹，增加一定的命中资质,该资质（不包括召唤兽提修部分）大于3200时无法使用。",指定召唤兽后右击使用：提升的战斗属性效果会在召唤兽升级或加点后生效。
61027,闪避资质丹,"能提高召唤兽功力的仙丹，增加一定的闪避资质,该资质（不包括召唤兽提修部分）大于3500时无法使用。",指定召唤兽后右击使用：提升的战斗属性效果会在召唤兽升级或加点后生效。
61028,灵力资质丹,"能提高召唤兽功力的仙丹，增加一定的灵力资质,该资质（不包括召唤兽提修部分）大于1800时无法使用。",指定召唤兽后右击使用：提升的战斗属性效果会在召唤兽升级或加点后生效。
61029,速度资质丹,"能提高召唤兽功力的仙丹，增加一定的速度资质,该资质（不包括召唤兽提修部分）大于3500时无法使用。",指定召唤兽后右击使用：提升的战斗属性效果会在召唤兽升级或加点后生效。
61030,体质资质丹,"能提高召唤兽功力的仙丹，增加一定的体质资质,该资质（不包括召唤兽提修部分）大于10000时无法使用。",指定召唤兽后右击使用：提升的战斗属性效果会在召唤兽升级或加点后生效。
61031,魔力资质丹,"能提高召唤兽功力的仙丹，增加一定的魔力资质,该资质（不包括召唤兽提修部分）大于8500时无法使用。",指定召唤兽后右击使用：提升的战斗属性效果会在召唤兽升级或加点后生效。
61032,攻击资质丹,"能提高召唤兽功力的仙丹，增加一定的攻击资质,该资质（不包括召唤兽提修部分）大于3500时无法使用。",指定召唤兽后右击使用：提升的战斗属性效果会在召唤兽升级或加点后生效。
61033,防御资质丹,"能提高召唤兽功力的仙丹，增加一定的防御资质,该资质（不包括召唤兽提修部分）大于3500时无法使用。",指定召唤兽后右击使用：提升的战斗属性效果会在召唤兽升级或加点后生效。
61036,如意丹,改变召唤兽结构的灵丹。,右键点击使用：使用后返回2点已分配的力量点。
61037,如意丹,改变召唤兽结构的灵丹。,右键点击使用：使用后返回2点已分配的防御点。
61038,如意丹,改变召唤兽结构的灵丹。,右键点击使用：使用后返回2点已分配的体力点。
61039,如意丹,改变召唤兽结构的灵丹。,右键点击使用：使用后返回2点已分配的敏捷点。
61040,如意丹,改变召唤兽结构的灵丹。,右键点击使用：使用后返回2点已分配的法力点。
61041,金丹,"非常稀有的物品,据说在太上老君的炼丹炉中产出。",右键点击使用：可获得100万经验
61042,银丹,"非常稀有的物品,据说在太上老君的炼丹炉中产出。",右键点击使用：可获得50万经验
61043,铁砂丹,"非常稀有的物品,据说在太上老君的炼丹炉中产出。",右键点击使用：可获得20万经验
61044,低级经验丹,"非常稀有的物品,据说在太上老君的炼丹炉中产出。",右键点击使用：可获得1000万经验，有经验上限请合理使用！
61045,高级经验丹,"非常稀有的物品,据说在太上老君的炼丹炉中产出。",右键点击使用：可获得10E经验，有经验上限请合理使用！
61046,铁砂丹,"非常稀有的物品,据说在太上老君的炼丹炉中产出。",右键点击使用：可获得20万经验
61047,新手礼包,"浪漫为新手准备的大礼包,里面包含了丰富的奖励。",右键点击使用：可获得新手奖励。
61100,雪蚕之刺,昆仑山雪蚕之毒毛所化，坚硬非常，穿犀牛皮如针穿薄纱，瞬间透入；刺中后使人身中热毒，如在灼热地狱之中,右键点击装备。
61101,雪蚕之刺,昆仑山雪蚕之毒毛所化，坚硬非常，穿犀牛皮如针穿薄纱，瞬间透入；刺中后使人身中热毒，如在灼热地狱之中,右键点击装备。
61102,雪蚕之刺,昆仑山雪蚕之毒毛所化，坚硬非常，穿犀牛皮如针穿薄纱，瞬间透入；刺中后使人身中热毒，如在灼热地狱之中,右键点击装备。
61103,贵霜之牙,传说是天竺国千年神象之牙雕刻而成，纯如傅霜，又有神象法力贯注其中，具有神秘的威力。,右键点击装备。
61104,贵霜之牙,传说是天竺国千年神象之牙雕刻而成，纯如傅霜，又有神象法力贯注其中，具有神秘的威力。,右键点击装备。
61105,贵霜之牙,传说是天竺国千年神象之牙雕刻而成，纯如傅霜，又有神象法力贯注其中，具有神秘的威力。,右键点击装备。
61106,破魄,集艳日与阴月之精华，挥舞如日月同晖，中者形神俱灭,右键点击装备。
61107,破魄,集艳日与阴月之精华，挥舞如日月同晖，中者形神俱灭,右键点击装备。
61108,破魄,集艳日与阴月之精华，挥舞如日月同晖，中者形神俱灭,右键点击装备。
61109,肃魂,吸取无尽黑暗之气，肃清无规、无序、无章之魂,右键点击装备。
61110,肃魂,吸取无尽黑暗之气，肃清无规、无序、无章之魂,右键点击装备。
61111,肃魂,吸取无尽黑暗之气，肃清无规、无序、无章之魂,右键点击装备。
61112,无敌,斧杆以千年古木之根打造，盘桓虬曲,右键点击装备。
61113,无敌,斧杆以千年古木之根打造，盘桓虬曲,右键点击装备。
61114,无敌,斧杆以千年古木之根打造，盘桓虬曲,右键点击装备。
61115,五丁开山,上古蜀国有力士五人奉命凿通群山，见一大蛇尾在洞外，乃曳之出，其身长数十里，惊讶间，山崩，五丁与蛇俱死，遂化为神斧，执之者有开山之力。,右键点击装备。
61116,五丁开山,上古蜀国有力士五人奉命凿通群山，见一大蛇尾在洞外，乃曳之出，其身长数十里，惊讶间，山崩，五丁与蛇俱死，遂化为神斧，执之者有开山之力。,右键点击装备。
61117,五丁开山,上古蜀国有力士五人奉命凿通群山，见一大蛇尾在洞外，乃曳之出，其身长数十里，惊讶间，山崩，五丁与蛇俱死，遂化为神斧，执之者有开山之力。,右键点击装备。
61118,元神禁锢,为阴司轮转王用过之宝物。若地府中有鬼仙犯下大恶，即以此物拟其头，立将元神一吸而尽，再无转生可能。仔细看其刃缘，可照见无数痛苦鬼脸。,右键点击装备。
61119,元神禁锢,为阴司轮转王用过之宝物。若地府中有鬼仙犯下大恶，即以此物拟其头，立将元神一吸而尽，再无转生可能。仔细看其刃缘，可照见无数痛苦鬼脸。,右键点击装备。
61120,元神禁锢,为阴司轮转王用过之宝物。若地府中有鬼仙犯下大恶，即以此物拟其头，立将元神一吸而尽，再无转生可能。仔细看其刃缘，可照见无数痛苦鬼脸。,右键点击装备。
61121,护法灭魔,为佛门中护法之武器。柄乃是吴刚所伐月宫桂树之枝，鲁班雕刻。斧乃是老君以千年玄铁在八卦炉炼化而成，上有佛门梵文，妖怪见之退避三舍。,右键点击装备。
61122,护法灭魔,为佛门中护法之武器。柄乃是吴刚所伐月宫桂树之枝，鲁班雕刻。斧乃是老君以千年玄铁在八卦炉炼化而成，上有佛门梵文，妖怪见之退避三舍。,右键点击装备。
61123,护法灭魔,为佛门中护法之武器。柄乃是吴刚所伐月宫桂树之枝，鲁班雕刻。斧乃是老君以千年玄铁在八卦炉炼化而成，上有佛门梵文，妖怪见之退避三舍。,右键点击装备。
61124,八卦,八卦其间，太极天成，天地造化，混沌无常,右键点击装备。
61125,八卦,八卦其间，太极天成，天地造化，混沌无常,右键点击装备。
61126,八卦,八卦其间，太极天成，天地造化，混沌无常,右键点击装备。
61127,鬼牙,以万炼钢，合猛鬼牙，噬三界,右键点击装备。
61128,鬼牙,以万炼钢，合猛鬼牙，噬三界,右键点击装备。
61129,鬼牙,以万炼钢，合猛鬼牙，噬三界,右键点击装备。
61130,雷神,一击天地轰鸣，再击电光四起，三击万物俱灰,右键点击装备。
61131,雷神,一击天地轰鸣，再击电光四起，三击万物俱灰,右键点击装备。
61132,雷神,一击天地轰鸣，再击电光四起，三击万物俱灰,右键点击装备。
61133,混元金锤,锤按六道之纹，柄接阴阳之气，持之者自有五行造化，诸天看护。,右键点击装备。
61134,混元金锤,锤按六道之纹，柄接阴阳之气，持之者自有五行造化，诸天看护。,右键点击装备。
61135,混元金锤,锤按六道之纹，柄接阴阳之气，持之者自有五行造化，诸天看护。,右键点击装备。
61136,九瓣莲花,此锤乃仙池中的一朵婷婷玉莲，花开九瓣，蕊露金蓬。不知道被谁采来，炼为兵器。虽然已过五百年，依然盛开如新发。,右键点击装备。
61377,九瓣莲花,此锤乃仙池中的一朵婷婷玉莲，花开九瓣，蕊露金蓬。不知道被谁采来，炼为兵器。虽然已过五百年，依然盛开如新发。,右键点击装备。
61138,九瓣莲花,此锤乃仙池中的一朵婷婷玉莲，花开九瓣，蕊露金蓬。不知道被谁采来，炼为兵器。虽然已过五百年，依然盛开如新发。,右键点击装备。
61139,鬼王蚀日,斩魔王之头为锤，隐隐发出邪气使日月无光。执此物则将与魔神签定契约，便能拥有魔王之怪力。,右键点击装备。
61140,鬼王蚀日,斩魔王之头为锤，隐隐发出邪气使日月无光。执此物则将与魔神签定契约，便能拥有魔王之怪力。,右键点击装备。
61141,鬼王蚀日,斩魔王之头为锤，隐隐发出邪气使日月无光。执此物则将与魔神签定契约，便能拥有魔王之怪力。,右键点击装备。
61142,如意,白玉制成，光滑清丽，如意随心,右键点击装备。
61143,如意,白玉制成，光滑清丽，如意随心,右键点击装备。
61144,如意,白玉制成，光滑清丽，如意随心,右键点击装备。
61145,乾坤,集天地乾坤之灵，可制万物,右键点击装备。
61146,乾坤,集天地乾坤之灵，可制万物,右键点击装备。
61147,乾坤,集天地乾坤之灵，可制万物,右键点击装备。
61148,月光,清明无暇，似映月之光,右键点击装备。
61149,月光,清明无暇，似映月之光,右键点击装备。
61150,月光,清明无暇，似映月之光,右键点击装备。
61151,别情离恨,乐莫乐兮新相知，悲莫悲兮生别离。这种感情是黯然消魂，永恨伤心的。所以有人制作了同心永结环，象征永不分离，在别离之后把玩，却更加伤感。,右键点击装备。
61152,别情离恨,乐莫乐兮新相知，悲莫悲兮生别离。这种感情是黯然消魂，永恨伤心的。所以有人制作了同心永结环，象征永不分离，在别离之后把玩，却更加伤感。,右键点击装备。
61153,别情离恨,乐莫乐兮新相知，悲莫悲兮生别离。这种感情是黯然消魂，永恨伤心的。所以有人制作了同心永结环，象征永不分离，在别离之后把玩，却更加伤感。,右键点击装备。
61154,金玉双环,一为金环一为玉环，佩带起来铿锵作响，祥光袅绕。定然是受到福神的祝福，才能有这样的灵气。,右键点击装备。
61155,金玉双环,一为金环一为玉环，佩带起来铿锵作响，祥光袅绕。定然是受到福神的祝福，才能有这样的灵气。,右键点击装备。
